reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2e6701d5-af67-44e8-a6aa-05c7f2d9240f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,4.85.2,2025-08-07 12:43:00,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2025-08-07 12:52:31,4.85.2
7f3ad070-663f-427c-8955-d5d81b0c9f3b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍H,5,0,4.79.2,2025-08-07 12:42:46,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-08-07 12:52:29,4.79.2
55f84e51-3a89-4e9e-83f0-3a8cbac31d41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is very good,5,0,4.85.2,2025-08-07 12:41:51,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-08-07 12:42:33,4.85.2
36188c4b-4fd5-477e-9ce7-dbf4599bf353,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app is extremely buggy, unresponsive and memory hungry after latest update.",1,0,4.86.1,2025-08-07 12:40:20,"We sincerely apologize for this experience. Please reach out to us at swiggysocial@swiggy.in using your registered email address and provide details about your experience, so we can investigate the matter and address it for you.
",2025-08-07 13:27:04,4.86.1
55b3ddce-3252-4727-8d23-491553ec3314,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,testy samosa bhejna bhaiya first time hai,5,0,,2025-08-07 12:38:31,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-08-07 12:42:33,
4c8660de-2563-42c6-9220-f519e3af1a54,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,4.85.2,2025-08-07 12:36:27,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-08-07 12:42:32,4.85.2
6f195222-d9dc-4e3c-b742-ddc11d7a7c76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍,5,0,4.84.2,2025-08-07 12:30:49,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-08-07 12:32:28,4.84.2
d1893720-8ed4-4d01-aef3-4b17300f515e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so. bad service i never seen,1,0,4.81.3,2025-08-07 12:24:31,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2025-08-07 12:32:27,4.81.3
06f09862-b758-4126-ae8b-4452068e3561,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Exlient,5,0,4.86.1,2025-08-07 12:22:44,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-08-07 12:32:27,4.86.1
ccfe8a50-ff83-44d0-abe6-c37239b1ef33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is very much helpful,5,0,4.86.1,2025-08-07 12:16:00,"Hi there, thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do. 💓",2025-08-07 13:35:20,4.86.1
