reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ffbe0daf-1725-46b7-ae1a-b8ced570e8dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍🏻😊,5,0,4.86.1,2025-08-09 12:46:45,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2025-08-09 12:52:35,4.86.1
f8b1509f-ff36-476b-bb8f-f37c73d14d75,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best service and partner,5,0,4.86.1,2025-08-09 12:45:27,"Hello, we appreciate having users like you and will continue to work hard to enhance our services to encourage more positive feedback. Keep ordering:)",2025-08-09 13:13:21,4.86.1
41731e04-c5c1-408d-a2b8-8cb82303cabd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good service,4,0,4.82.1,2025-08-09 12:39:19,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide a service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",2025-08-09 12:42:32,4.82.1
d817abb4-c02b-4855-b6b0-189217e43283,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,NICE JOB,5,0,4.86.1,2025-08-09 12:38:44,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2025-08-09 12:42:33,4.86.1
b58a2ff6-368a-4f02-998c-17984594ac0a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🇮 🇹 🇸  🇼 🇴 🇷 🇸 🇹  🇴 🇫  🇦 🇱 🇱  🇹 🇮 🇲 🇪 ,1,0,4.86.1,2025-08-09 12:38:21,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2025-08-09 12:42:34,4.86.1
0c2f7e7d-7129-4a43-8917-267cd7a74216,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,too good,5,0,4.86.1,2025-08-09 12:37:33,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2025-08-09 12:42:32,4.86.1
ac207bce-db5a-459b-bc75-100a696c5bc2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best,5,0,4.86.1,2025-08-09 12:37:24,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-08-09 12:42:34,4.86.1
d022e99b-23a0-49b4-83a5-1138102764da,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i think fast delivery,5,0,4.86.1,2025-08-09 12:37:04,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2025-08-09 12:42:32,4.86.1
93c07d03-abf9-4a60-a83f-ddbceae224af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very Nice,5,0,4.85.2,2025-08-09 12:35:59,"Hi Saravana, we appreciate having customers like you and will continue to work hard to enhance our services to encourage more positive feedback. Keep ordering:)",2025-08-09 12:49:08,4.85.2
1740ca54-4589-4e1b-b6c2-6f22d9b65fe9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very happy 😊 for your service,5,0,4.79.2,2025-08-09 12:35:43,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2025-08-09 12:42:34,4.79.2
deb9eedc-88ba-4025-b476-ffa971335078,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍,4,0,4.85.2,2025-08-09 12:33:06,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",2025-08-09 12:42:34,4.85.2
8f812b23-0fa9-4882-8740-1724145102df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,worst app ever I have used in my life 🙏.,1,0,4.71.1,2025-08-09 12:32:17,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,2025-08-09 12:42:34,4.71.1
7684eb04-5dcb-45a2-bdbf-f029f346859d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,4.86.1,2025-08-09 12:28:10,"Hello Subha, we appreciate having customers like you and will continue to work hard to enhance our services to encourage more positive feedback. Keep ordering:)",2025-08-09 12:40:42,4.86.1
b2c17bf0-1df9-4338-8774-00243ff212b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super,4,0,4.85.2,2025-08-09 12:27:00,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",2025-08-09 12:32:23,4.85.2
91d4e948-acde-49b6-b09e-fc22d8849ef1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,number one fraud,1,0,4.85.2,2025-08-09 12:25:56,"Hey Sathish, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2025-08-09 12:40:23,4.85.2
7672c805-db17-4063-a06b-400dd5e879a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍😊,5,0,4.84.2,2025-08-09 12:25:34,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🧡",2025-08-09 12:45:14,4.84.2
27870d26-2638-4f3d-9ad0-80f044f519f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very bad service i ordered food on swiggy on 11:22 and it shows that order will deliver in 40 min. and after 1 hour i want to cancel my order but there is no option and swiggy is not able to feed their customer on time,1,0,,2025-08-09 12:25:14,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2025-08-09 12:32:23,
2d9939c3-33f3-42f0-97f5-f11d64f5c880,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very bad too much gst 😡😡😡,1,0,,2025-08-09 12:22:38,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2025-08-09 12:32:24,
ca2ec2f6-f454-48f2-884a-91f01e2c21c5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Koncham Fast Ga delivery Chayadnde,5,0,4.86.1,2025-08-09 12:22:33,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2025-08-09 12:32:24,4.86.1
2052a466-7e52-4c40-be7b-7b0813d294df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,farji app,1,0,4.85.2,2025-08-09 12:21:38,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2025-08-09 12:22:37,4.85.2
ffe1fd0f-4a43-48f3-a34c-05aad6c639e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,delivery time is good,5,0,4.82.1,2025-08-09 12:19:35,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2025-08-09 12:22:37,4.82.1
f88383c5-75ed-4073-adfd-84bb8bf522fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent food delivery service,5,0,4.86.1,2025-08-09 12:19:30,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2025-08-09 12:22:39,4.86.1
afaf3a6f-49e8-40a9-a753-dde767b8c907,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing,5,0,4.86.1,2025-08-09 12:17:57,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2025-08-09 12:22:37,4.86.1
b88fcf15-6cff-44e5-9e9e-9cfea6d407c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,3,0,4.85.1,2025-08-09 12:17:51,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-08-09 12:22:38,4.85.1
117bdb81-4dc6-419b-be4e-f038af451d31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,worst delivery application,1,0,4.86.1,2025-08-09 12:17:21,"We sincerely apologize for this experience. Please reach out to us at swiggysocial@swiggy.in using your registered email address and provide details about your experience, so we can investigate the matter and address it for you.
",2025-08-09 12:55:30,4.86.1
41beadee-09e4-480a-b86e-ad200b1c001a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice app,5,0,4.86.1,2025-08-09 12:16:53,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-08-09 12:22:39,4.86.1
a5d0b805-bebf-4188-bac1-9ee0c6a210c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fast delivery...,5,0,4.85.2,2025-08-09 12:15:33,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2025-08-09 12:22:39,4.85.2
72f5b681-18a0-402a-a8e5-fd129830a500,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice app,5,0,4.83.4,2025-08-09 12:15:29,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-08-09 12:22:36,4.83.4
1c88d2cc-eb13-4785-9db2-c702c5c3cc65,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy,5,0,4.86.1,2025-08-09 12:14:09,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-08-09 12:22:39,4.86.1
473548be-8dd6-4772-b8ed-9025db20131d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,they scam by showing low delivery time and accept order. once placed the order delivery time shot up multiple times. I have checked items are priced atleast 20% higher then physical store.,1,1,4.86.1,2025-08-09 12:13:47,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2025-08-09 12:22:39,4.86.1
753753cb-b6de-4c86-bd9f-6a5f7006e7be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very bad service,1,0,4.86.1,2025-08-09 12:12:59,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2025-08-09 12:22:39,4.86.1
5b8547a6-d632-4601-b7e3-99bca6c4fbf0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good food,5,0,4.86.1,2025-08-09 12:12:31,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2025-08-09 12:22:36,4.86.1
e5a5df15-b684-48a6-8773-77afe3dc4ad8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app,5,0,4.86.1,2025-08-09 12:09:58,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2025-08-09 12:12:38,4.86.1
54774067-218b-4323-b746-7d1dfb26f51f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,4.84.2,2025-08-09 12:09:33,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2025-08-09 12:12:37,4.84.2
9bc844e3-a7be-4feb-bc98-a98f740d2318,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No matter it only for popular cities have instamart, but whereas small cities not have example chirala city try to get instamart on small cities also it is easy to buy, when we are not here need to buy family, please consider and Instamart needed on these cities.",1,0,4.85.2,2025-08-09 12:07:56,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2025-08-09 12:12:37,4.85.2
ff5fdc86-a931-4cb5-a233-bf4f99d7ac90,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,4.86.1,2025-08-09 12:06:55,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2025-08-09 12:12:38,4.86.1
bbc25722-2b42-49eb-879c-e49429cfd80c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,4.86.1,2025-08-09 12:06:50,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2025-08-09 12:12:36,4.86.1
0f0f6e86-27ea-44d0-b6bd-a5c5eab9c383,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome,5,0,4.85.2,2025-08-09 12:06:14,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-08-09 12:12:39,4.85.2
ecbe24af-16ae-4b58-9de1-53eb22067745,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super,5,0,4.85.2,2025-08-09 12:05:43,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2025-08-09 12:12:38,4.85.2
37d8b5e9-3e99-4acf-9183-f1b9bbbb9dce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good app this app better than all app,5,0,4.85.1,2025-08-09 12:05:08,We are happy to hear such positive feedback. 🙂,2025-08-09 12:12:36,4.85.1
24f0402e-d591-41c0-8433-ff030ee864a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,4.86.1,2025-08-09 12:04:27,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-08-09 12:12:36,4.86.1
