reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e4f85174-4288-4b6f-a7f3-9c595264aa84,Venkatesh S,https://play-lh.googleusercontent.com/a-/ALV-UjU_duZZYpQ0BCGgyfmlv6M29Mjh03zxbP_n0KgmwF2ZDx2YSrNclw,Good,5,0,4.84.2,2025-07-25 12:44:45,"Hi there, thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do.

^Say",2025-07-25 13:36:24,4.84.2
e6b17680-c6fc-49ca-9c14-ab6889b27906,Vishu Kapoor,https://play-lh.googleusercontent.com/a/ACg8ocKM-43aNSgZJYTPlumq62bYuOxqw89P0vvvW0rQEvXkTFv6=mo,very good,5,0,,2025-07-25 12:43:41,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2025-07-25 12:52:28,
6515cfe5-f031-484f-908e-c1f2a77439a1,Manpreet Kaur,https://play-lh.googleusercontent.com/a/ACg8ocJhu8KA5KOmmCFV5GQL_lFNw4fslAoq85VBN7wb7hSrGb3tyg=mo,v good service hope so,5,0,4.84.2,2025-07-25 12:37:16,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2025-07-25 12:42:33,4.84.2
4b651253-035a-4ffb-b58a-b453e5ff5c2b,Rohit Butte,https://play-lh.googleusercontent.com/a-/ALV-UjUicNE-AHxf2OPGSSFT6EZkBItzFFi98MisuZ9JmpwLkHbqtTc,good,5,0,4.84.2,2025-07-25 12:35:39,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2025-07-25 12:42:32,4.84.2
81f67e62-abe0-4b65-ac53-4ee36fa6d9c9,Arman Khan,https://play-lh.googleusercontent.com/a-/ALV-UjURrStEBTp-Q7ktZI9P8PtgIBpfdRejgRBjcMnH2Jk9UF2AAB-R,customer care won't even call .... they need to understand that things can always be sorted out over chat..... also they need to teach their restaurants how to pack things... like not putting cold and hot items in the same bags ..,1,0,,2025-07-25 12:32:12,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2025-07-25 12:32:32,
06ea1ccc-633f-4e3d-b1a7-80f4fe564ceb,Manju Rajeev,https://play-lh.googleusercontent.com/a-/ALV-UjW5wOFQpEaFakJrMNbznGiOsSzL7x6zylSilYaACF1KA0SaPhk,👍,5,0,4.84.0,2025-07-25 12:29:40,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2025-07-25 12:32:32,4.84.0
baa94c9e-cfef-4005-aee0-c9f1388f05a0,Shilpa sunilram,https://play-lh.googleusercontent.com/a/ACg8ocKZb-FLAJ0Kf_yTLx9NnWAFlBnYUF_CkSQz0cTIMJXvVILlPg=mo,response good,5,0,4.84.2,2025-07-25 12:29:33,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2025-07-25 12:32:31,4.84.2
36bbf2f1-0067-44eb-9941-65464cbffc6e,Rathish Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjXT95DjNbmMdVCG3rJVZ_2k0b6U7Uudm_TwarB2QKarqcFx10bOSA,really this was first order il be happy to order,5,0,4.84.2,2025-07-25 12:26:09,"Hi there, thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do.
",2025-07-25 14:14:57,4.84.2
b8960556-9ef4-414e-8bac-2557f6aba3af,Gaurav Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUdq9FHZ0Zsa3ZKX95-l-NVk3aLsmDXLxlkuvyyZWchxU1nDGZI,awesome experience,5,0,4.83.4,2025-07-25 12:25:21,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-07-25 12:32:31,4.83.4
056ee7ee-ed07-41f2-b4f8-2d964104f8a6,Aditya Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWBMmaHOY-L49GTjFxV14VqP0xPrGV88e5mBcNkBeSMw0Wmbl5Y,"Worst app ever. I ordered an earphone, and guess wht..?? it was a defective product. I was in utter shock because I thought Swiggy was a grt app, all in one! But no..definitely not. I didn't even get my refund for the earphone I gave. I can't believe this. NEVER TRUSTING THIS APP AGAIN!!",1,2,4.84.2,2025-07-25 12:23:31,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",2025-07-25 12:32:31,4.84.2
8e657454-db3e-4f75-8222-04dfe519c68d,Arun mangave,https://play-lh.googleusercontent.com/a/ACg8ocKi_LDbTAvrj_PiwrLPniUA-0V3GPqcI8kCLB78NwERYLhW30cz=mo,super,5,0,4.83.4,2025-07-25 12:19:38,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-07-25 12:22:26,4.83.4
c17638a2-4eea-404e-90b3-9f86568484cf,Ram Bhwan,https://play-lh.googleusercontent.com/a/ACg8ocJ_9yNJu9vLPkfrrwRZ-9eet22Zm2ppyi_s-n3n06o8FM1pGg=mo,very nice,5,0,4.84.0,2025-07-25 12:19:37,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2025-07-25 12:22:26,4.84.0
f716e545-27bc-4d09-a30e-80fc772487c0,Nithin Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJA0UJuvlDkm7LPOolWNEB66RNm_T1MxKQV2YokaiDs6OSP2A=mo,good,5,0,4.84.2,2025-07-25 12:19:22,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2025-07-25 12:22:27,4.84.2
13755b7c-be1e-4e75-993f-1f6122744000,Satya Satya,https://play-lh.googleusercontent.com/a-/ALV-UjVqIKVCekb-L2J1EL3aplngkUYnWIAGmWUr4XB_T3BMtfYhjLw9,super,4,0,4.84.2,2025-07-25 12:18:56,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",2025-07-25 12:22:26,4.84.2
6c76a533-dbb2-4f6f-ae3a-51e92b4e0707,Aman Charak,https://play-lh.googleusercontent.com/a-/ALV-UjUlIBmst8aekQcWgBS81a01IxgAir_EkO4M5-gOQwu5FeByKjkx,plz cash on delivery option why not work plz tell me,2,0,,2025-07-25 12:18:28,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2025-07-25 12:22:26,
54307012-c6e6-4549-a27b-3cd58360fde9,Hema Raghu,https://play-lh.googleusercontent.com/a-/ALV-UjV7x_qJU3UOi3HcAO-1MK60yRQa01jmsXrI2R0wp7FVpBICMrk,super,4,0,4.84.2,2025-07-25 12:18:13,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2025-07-25 12:22:27,4.84.2
25c660d0-ac44-40b2-b55b-8e1f447654a8,Kamal Prakash,https://play-lh.googleusercontent.com/a-/ALV-UjUf-0zkhK0paTDmTCf_Ct2hw8RMPIOh0OZAdAhp58UdmN3A9dBo,Good job,5,0,4.84.2,2025-07-25 12:15:49,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2025-07-25 12:22:27,4.84.2
fbe3aee4-94f2-4478-880e-85fbd38ef708,Vidhya Bby,https://play-lh.googleusercontent.com/a-/ALV-UjVx5jwre2KeoqURSRJaeDB2GCEab_hB7L5MYKu_eKL0pSCEFA5B,good delivery,5,0,4.84.1,2025-07-25 12:12:45,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2025-07-25 12:22:27,4.84.1
22be61b0-0577-4a79-8f8a-86c5249e20a5,Praveen Kalangi,https://play-lh.googleusercontent.com/a/ACg8ocKG-oKYtS2W2CedVWQ9S12lCtcw8jwFejgrVLVXbJfoG8zt-Q=mo,Swiggy not given my food package but says it delivered. No refund after reporting the issue also. Pathetic customer service. Better go with other online food delivery chains in the market.,1,0,,2025-07-25 12:11:57,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",2025-07-25 12:12:44,
69eccbba-67aa-4931-b69e-62344c621766,Shivani Kumari,https://play-lh.googleusercontent.com/a/ACg8ocIW16XJupfcetX1VoHHCuk6AaYv9s9yTVDgMxwA_LeQM-uplg=mo,superb,5,0,4.83.4,2025-07-25 12:09:52,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-07-25 12:12:45,4.83.4
372bc965-4981-4b4c-b803-696259298c25,Ashok Sagurupilli,https://play-lh.googleusercontent.com/a/ACg8ocI1cJ8McG-L3eNZCUfMNzm-aTygmFmNyZgYq6dmFxWYBFY7lA=mo,👍,5,0,4.83.4,2025-07-25 12:09:30,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2025-07-25 12:12:46,4.83.4
d75f191e-f455-4020-ba4a-1b5d243e01dc,Vali Sk,https://play-lh.googleusercontent.com/a-/ALV-UjUcYY5jqM6pXPh-Od_lUKs-te-RHFq-jIrVFS8yt-Y9az55RRCI,fake delivery boys and fake service,1,0,,2025-07-25 12:04:10,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2025-07-25 12:12:45,
d8fdf939-1041-402e-9864-b1d4f9ac675d,Rajdeep Pade,https://play-lh.googleusercontent.com/a/ACg8ocIruRquWf7uW4Qng5kjeJuQ6D-7pXmpX6KfkJ2_ACBtn6bebA=mo,its awesome 👍😎,5,0,4.84.2,2025-07-25 12:01:12,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2025-07-25 12:02:36,4.84.2
3870b8e7-e662-4d85-a58d-fbb890ad2a39,Teku Prasad,https://play-lh.googleusercontent.com/a/ACg8ocKfl6wuYNgZKgBECxl1SqGclD7TFuvwl6_ESIi-qkZrjS6wPQ=mo,super good,5,0,,2025-07-25 12:00:35,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2025-07-25 12:02:36,
6e3f754e-5412-4404-b4be-317eb94f8ace,Mani Mani,https://play-lh.googleusercontent.com/a-/ALV-UjW7wTUKEluWkKX1UYG-3Mt-R2XH8hRjhryyZtKnr4RoRFc3SmNx,super,5,0,4.84.2,2025-07-25 12:00:28,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2025-07-25 12:02:35,4.84.2
68767cc5-16d3-4c1f-a833-b91b51b820b0,TAHREEM AHMED,https://play-lh.googleusercontent.com/a/ACg8ocK5kvgL4B90auWxjsLeiKRy8HRKDnflvebscdPEomiEzS6LPg=mo,Swiggy not give any offer,1,0,4.84.2,2025-07-25 11:59:16,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2025-07-25 12:02:35,4.84.2
6e9db333-9fa2-4fc3-b5ae-424c38ac2aec,Muneera Munna,https://play-lh.googleusercontent.com/a/ACg8ocK9q1fUO1hSByKE1vN1KsqIqkfhVRruc6sYKUFnIoFdXwxV_Q=mo,very good,5,0,4.84.2,2025-07-25 11:54:56,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2025-07-25 12:02:36,4.84.2
659eaacb-76c8-44b7-9cd0-bcb9c9020994,Raj Aaryan,https://play-lh.googleusercontent.com/a-/ALV-UjUOaMzugiRsLvdzXrU_fHTrr39s1d1UqK_swbFOLof82oeGIBib,a new dark pattern of deliberately delaying order so that the customer will buy black membership.,1,0,,2025-07-25 11:53:38,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2025-07-25 12:02:36,
7c505816-aca3-401a-a6ff-9eb83b027d40,jay kokani,https://play-lh.googleusercontent.com/a/ACg8ocLiafUpMoSjos7_3EJReL744cH1D4utSCgISvxRZ377oAzJwdU=mo,delivery charges so high,5,0,4.80.2,2025-07-25 11:51:56,"Hey there, appreciate you for rating us 5-star and giving us your honest feedback. Do elaborate your concern along with the necessary details by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",2025-07-25 11:52:31,4.80.2
1623317c-94c2-40f9-8588-57f900f981e0,K.S Ultra Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjXIoD00ez4xCyuMd_tEk1lLOkWWEeoH2XjP_0HUzyG1Tp81yG5J,terrible experience every time..so First I placed a order and canceled it I didn't have to pay cancellation fee but.. it's saying the refund will be back to in your account in next 2 Hours.. and it's saying there it refunded but when I contacted to bank.. I didn't get any refund from Swiggy.. totally low class service.. it's not the only thing.. whenever I get few missing item instead of giving that item they will give you the 10 rs coupan.. wt hell is this service is and the item cost to me 67,1,0,,2025-07-25 11:50:37,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2025-07-25 11:52:31,
808cb5e2-819d-48a4-ba74-7918608c1867,Shivansh Dey,https://play-lh.googleusercontent.com/a/ACg8ocKlhQSBjSZVRuGZswPxGEbdZ_I5q4rcAc2-MKj8CD3bE-cIULc=mo,great cash backs,5,0,4.84.2,2025-07-25 11:49:15,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2025-07-25 11:52:31,4.84.2
